client,cluster,offer_id,free_to_sell_amount,date
TheMag,Москва-Запад,КремДляЛицаИммортельГерань,5,2024-07-09
TheMag,Москва-Запад,СывороткаПептид,5,2024-07-09
TheMag,Урал,СерумГранат1,5,2024-07-09
TheMag,Поволжье,КонцВода,5,2024-07-09
TheMag,Урал,КремдлялицаГранат,4,2024-07-09
TheMag,Санкт-Петербург и СЗО,СерумГранат1,4,2024-07-09
TheMag,Санкт-Петербург и СЗО,КремДляТелаГерань,4,2024-07-09
TheMag,Урал,КонцВода,4,2024-07-09
TheMag,Поволжье,БальзамМятаЛаванда,4,2024-07-09
TheMag,Москва-Восток и Дальние регионы,КонцВодаГерань,4,2024-07-09
TheMag,Москва-Запад,КремдлярукКедр,4,2024-07-09
TheMag,Москва-Восток и Дальние регионы,ПенкаГерань,4,2024-07-09
TheMag,Юг,КремДляЛицаИммортельГерань,4,2024-07-09
TheMag,Санкт-Петербург и СЗО,КонцВодаГерань,4,2024-07-09
TheMag,Санкт-Петербург и СЗО,Крем ДляТелаЛаванда,3,2024-07-09
TheMag,Москва-Запад,КремДляЛицаЛавандаКопайба,3,2024-07-09
TheMag,Москва-Запад,КремДляРукЛаймВаниль,3,2024-07-09
TheMag,Санкт-Петербург и СЗО,КремДляРукРозмаринЛемонграссМятаГвоздика,3,2024-07-09
TheMag,Санкт-Петербург и СЗО,КремДляЛицаИммортельГерань,3,2024-07-09
TheMag,Санкт-Петербург и СЗО,ПенкаГерань,3,2024-07-09
TheMag,Санкт-Петербург и СЗО,КремдлярукКедр,3,2024-07-09
TheMag,Дон,СывороткаПептид,3,2024-07-09
TheMag,Поволжье,СерумГранат1,2,2024-07-09
TheMag,Санкт-Петербург и СЗО,КонцВода,2,2024-07-09
TheMag,Санкт-Петербург и СЗО,КремДляТелаЛимонРОзмаринЭвкалиптБергамот,2,2024-07-09
TheMag,Москва-Запад,БальзамМятаЛаванда,2,2024-07-09
TheMag,Москва-Запад,КремДляТелаГерань,2,2024-07-09
TheMag,Москва-Запад,Карбоксильный,1,2024-07-09
TheMag,Москва-Запад,КремДляРукРозмаринЛемонграссМятаГвоздика,1,2024-07-09
TheMag,Санкт-Петербург и СЗО,Карбоксильный,1,2024-07-09
TheMag,Дон,Карбокси1,0,2024-07-09
TheMag,Дон,Карбоксильный,0,2024-07-09
TheMag,Москва-Восток и Дальние регионы,Карбокси1,0,2024-07-09
TheMag,Москва-Запад,Карбокси1,0,2024-07-09
TheMag,Санкт-Петербург и СЗО,Карбокси1,0,2024-07-09
TheMag,Поволжье,Карбоксильный,0,2024-07-09
TheMag,Сибирь,СывороткаПептид,0,2024-07-09
TheMag,Сибирь,КремДляЛицаИммортельГерань,0,2024-07-09
TheMag,Сибирь,БальзамМятаЛаванда,0,2024-07-09
TheMag,Сибирь,Карбоксильный,0,2024-07-09
TheMag,Сибирь,КонцВодаГерань,0,2024-07-09
TheMag,Сибирь,СерумГранат1,0,2024-07-09
TheMag,Сибирь,ПенкаГерань,0,2024-07-09
TheMag,Юг,Карбоксильный,0,2024-07-09
TheMag,Юг,Карбокси1,0,2024-07-09
TheMag,Санкт-Петербург и СЗО,Сыворотка_витаминС,27,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляЛицаИланг-илангКопайба,20,2024-07-10
TheMag,Москва-Восток и Дальние регионы,ШампуньМятаЛаванда,18,2024-07-10
TheMag,Москва-Запад,КонцВода,17,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремдлялицаГранат,14,2024-07-10
TheMag,Москва-Запад,КремдлялицаГранат,13,2024-07-10
TheMag,Москва-Запад,КремДляЛицаИланг-илангКопайба,13,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляЛицаЛавандаКопайба,13,2024-07-10
TheMag,Санкт-Петербург и СЗО,СывороткаПептид,12,2024-07-10
TheMag,Урал,Карбокси1,11,2024-07-10
TheMag,Санкт-Петербург и СЗО,ЖидкоеМылоЛаймВанильЛавандаКопайба,10,2024-07-10
TheMag,Поволжье,МолочкоРозмаринЛемонграсс,10,2024-07-10
TheMag,Москва-Восток и Дальние регионы,Карбоксильный,10,2024-07-10
TheMag,Поволжье,krem spf 100 ml,10,2024-07-10
TheMag,Поволжье,krem spf 30 ml.,10,2024-07-10
TheMag,Урал,крем ББ,10,2024-07-10
TheMag,Поволжье,крем ББ,10,2024-07-10
TheMag,Урал,krem spf 100 ml,10,2024-07-10
TheMag,Москва-Запад,крем ББ,9,2024-07-10
TheMag,Урал,krem spf 30 ml.,9,2024-07-10
TheMag,Москва-Запад,krem spf 100 ml,8,2024-07-10
TheMag,Москва-Запад,ПенкаЛавандаКопайба,8,2024-07-10
TheMag,Поволжье,КремДляЛицаЛавандаКопайба,8,2024-07-10
TheMag,Москва-Запад,КонцВодаГерань,8,2024-07-10
TheMag,Санкт-Петербург и СЗО,БальзамМятаЛаванда,7,2024-07-10
TheMag,Поволжье,КремдлялицаГранат,7,2024-07-10
TheMag,Поволжье,ПенкаЛавандаКопайба,7,2024-07-10
TheMag,Поволжье,Карбокси1,7,2024-07-10
TheMag,Урал,ГельИланг,7,2024-07-10
TheMag,Урал,МолочкоРозмаринЛемонграсс,7,2024-07-10
TheMag,Урал,ПенкаЛавандаКопайба,6,2024-07-10
TheMag,Урал,КремДляЛицаЛавандаКопайба,6,2024-07-10
TheMag,Москва-Запад,krem spf 30 ml.,6,2024-07-10
TheMag,Москва-Восток и Дальние регионы,КремДляЛицаИммортельГерань,5,2024-07-10
TheMag,Дон,ПенкаГерань,5,2024-07-10
TheMag,Москва-Запад,СывороткаПептид,5,2024-07-10
TheMag,Москва-Запад,СерумГранат1,5,2024-07-10
TheMag,Москва-Восток и Дальние регионы,СывороткаПептид,5,2024-07-10
TheMag,Москва-Восток и Дальние регионы,БальзамМятаЛаванда,5,2024-07-10
TheMag,Дон,КонцВодаГерань,5,2024-07-10
TheMag,Дон,СерумГранат1,5,2024-07-10
TheMag,Москва-Восток и Дальние регионы,СерумГранат1,5,2024-07-10
TheMag,Урал,СывороткаПептид,5,2024-07-10
TheMag,Москва-Запад,КремДляЛицаИммортельГерань,5,2024-07-10
TheMag,Москва-Запад,ПенкаГерань,5,2024-07-10
TheMag,Дон,КремДляЛицаИммортельГерань,5,2024-07-10
TheMag,Дон,БальзамМятаЛаванда,5,2024-07-10
TheMag,Юг,СерумГранат1,5,2024-07-10
TheMag,Юг,СывороткаПептид,5,2024-07-10
TheMag,Юг,ПенкаГерань,5,2024-07-10
TheMag,Урал,БальзамМятаЛаванда,5,2024-07-10
TheMag,Урал,КонцВодаГерань,5,2024-07-10
TheMag,Урал,СерумГранат1,5,2024-07-10
TheMag,Юг,БальзамМятаЛаванда,5,2024-07-10
TheMag,Юг,КонцВодаГерань,5,2024-07-10
TheMag,Поволжье,СывороткаПептид,5,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляРукЛаймВаниль,5,2024-07-10
TheMag,Урал,КремДляЛицаИммортельГерань,5,2024-07-10
TheMag,Урал,ПенкаГерань,5,2024-07-10
TheMag,Поволжье,ПенкаГерань,5,2024-07-10
TheMag,Поволжье,КонцВода,5,2024-07-10
TheMag,Поволжье,КонцВодаГерань,5,2024-07-10
TheMag,Поволжье,КремДляЛицаИммортельГерань,5,2024-07-10
TheMag,Поволжье,БальзамМятаЛаванда,4,2024-07-10
TheMag,Москва-Восток и Дальние регионы,КонцВодаГерань,4,2024-07-10
TheMag,Дон,СывороткаПептид,4,2024-07-10
TheMag,Поволжье,ГельИланг,4,2024-07-10
TheMag,Москва-Запад,МолочкоРозмаринЛемонграсс,4,2024-07-10
TheMag,Урал,КонцВода,4,2024-07-10
TheMag,Юг,КремДляЛицаИммортельГерань,4,2024-07-10
TheMag,Урал,КремдлялицаГранат,4,2024-07-10
TheMag,Санкт-Петербург и СЗО,КонцВодаГерань,4,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляТелаГерань,4,2024-07-10
TheMag,Москва-Запад,КремдлярукКедр,4,2024-07-10
TheMag,Москва-Восток и Дальние регионы,ПенкаГерань,4,2024-07-10
TheMag,Москва-Запад,КремДляРукЛаймВаниль,3,2024-07-10
TheMag,Москва-Запад,КремДляЛицаЛавандаКопайба,3,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляРукРозмаринЛемонграссМятаГвоздика,3,2024-07-10
TheMag,Санкт-Петербург и СЗО,СерумГранат1,3,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляЛицаИммортельГерань,3,2024-07-10
TheMag,Санкт-Петербург и СЗО,Крем ДляТелаЛаванда,3,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремдлярукКедр,3,2024-07-10
TheMag,Санкт-Петербург и СЗО,ПенкаГерань,3,2024-07-10
TheMag,Поволжье,СерумГранат1,2,2024-07-10
TheMag,Санкт-Петербург и СЗО,КонцВода,2,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляТелаЛимонРОзмаринЭвкалиптБергамот,2,2024-07-10
TheMag,Москва-Запад,БальзамМятаЛаванда,2,2024-07-10
TheMag,Москва-Запад,КремДляТелаГерань,2,2024-07-10
TheMag,Москва-Запад,КремДляРукРозмаринЛемонграссМятаГвоздика,1,2024-07-10
TheMag,Дон,Карбокси1,0,2024-07-10
TheMag,Москва-Запад,КремДляРукВетиверЛимонБергамот,0,2024-07-10
TheMag,Дон,КремДляРукВетиверЛимонБергамот,0,2024-07-10
TheMag,Дон,Карбоксильный,0,2024-07-10
TheMag,Москва-Восток и Дальние регионы,Карбокси1,0,2024-07-10
TheMag,Москва-Восток и Дальние регионы,КремДляРукВетиверЛимонБергамот,0,2024-07-10
TheMag,Поволжье,Карбоксильный,0,2024-07-10
TheMag,Москва-Запад,Карбокси1,0,2024-07-10
TheMag,Москва-Запад,Карбоксильный,0,2024-07-10
TheMag,Санкт-Петербург и СЗО,Карбокси1,0,2024-07-10
TheMag,Санкт-Петербург и СЗО,КремДляРукВетиверЛимонБергамот,0,2024-07-10
TheMag,Санкт-Петербург и СЗО,Карбоксильный,0,2024-07-10
TheMag,Сибирь,СывороткаПептид,0,2024-07-10
TheMag,Сибирь,ПенкаГерань,0,2024-07-10
TheMag,Сибирь,КремДляЛицаИммортельГерань,0,2024-07-10
TheMag,Сибирь,БальзамМятаЛаванда,0,2024-07-10
TheMag,Сибирь,КонцВодаГерань,0,2024-07-10
TheMag,Сибирь,Карбоксильный,0,2024-07-10
TheMag,Сибирь,СерумГранат1,0,2024-07-10
TheMag,Юг,Карбоксильный,0,2024-07-10
TheMag,Юг,Карбокси1,0,2024-07-10
TheMag,Юг,КремДляРукВетиверЛимонБергамот,0,2024-07-10
TheMag,Санкт-Петербург и СЗО,Сыворотка_витаминС,27,2024-07-11
TheMag,Санкт-Петербург и СЗО,КремДляЛицаИланг-илангКопайба,20,2024-07-11
TheMag,Москва-Восток и Дальние регионы,ШампуньМятаЛаванда,18,2024-07-11
TheMag,Москва-Запад,КонцВода,17,2024-07-11
TheMag,Санкт-Петербург и СЗО,КремдлялицаГранат,14,2024-07-11
TheMag,Москва-Запад,КремдлялицаГранат,13,2024-07-11
TheMag,Санкт-Петербург и СЗО,КремДляЛицаЛавандаКопайба,13,2024-07-11
TheMag,Москва-Запад,КремДляЛицаИланг-илангКопайба,13,2024-07-11
TheMag,Санкт-Петербург и СЗО,СывороткаПептид,12,2024-07-11
TheMag,Санкт-Петербург и СЗО,ЖидкоеМылоЛаймВанильЛавандаКопайба,10,2024-07-11
TheMag,Урал,krem spf 100 ml,10,2024-07-11
TheMag,Поволжье,крем ББ,10,2024-07-11
TheMag,Поволжье,krem spf 30 ml.,10,2024-07-11
TheMag,Поволжье,krem spf 100 ml,10,2024-07-11
TheMag,Урал,крем ББ,10,2024-07-11
TheMag,Москва-Запад,крем ББ,9,2024-07-11
TheMag,Урал,krem spf 30 ml.,9,2024-07-11
TheMag,Москва-Запад,krem spf 100 ml,8,2024-07-11
TheMag,Поволжье,МолочкоРозмаринЛемонграсс,8,2024-07-11
